PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
36,34,3,6,2,0,0,3,1,0,1,11,0.176,0.222,0.235,0.458,27.0,8.0,1,1,0,0,0,duggast01,0
209,190,34,45,8,0,16,33,0,0,15,54,0.237,0.301,0.532,0.833,114.0,101.0,2,3,0,1,0,duvalad01,0
66,61,9,11,0,0,0,5,6,0,4,11,0.18,0.231,0.18,0.411,15.0,11.0,0,0,1,0,0,dysonja01,0
55,51,6,8,0,0,0,5,4,0,4,10,0.157,0.218,0.157,0.375,5.0,8.0,0,0,0,0,0,dysonja01,0
11,10,3,3,0,0,0,0,2,0,0,1,0.3,0.3,0.3,0.6,67.0,3.0,0,0,1,0,0,dysonja01,0
176,159,22,36,11,1,4,17,3,0,12,32,0.226,0.285,0.384,0.669,79.0,61.0,4,1,4,0,1,eatonad02,0
227,204,29,51,7,1,5,26,2,4,16,48,0.25,0.317,0.368,0.685,90.0,75.0,5,5,0,2,0,edmanto01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,elledse01,0
181,159,19,25,5,0,10,19,0,0,16,54,0.157,0.25,0.377,0.627,70.0,60.0,3,4,0,1,0,encared01,0
93,88,11,26,5,1,3,12,1,0,3,19,0.295,0.333,0.477,0.811,120.0,42.0,1,2,0,0,0,engelad01,0
89,74,10,11,3,0,0,4,1,0,14,22,0.149,0.292,0.189,0.481,35.0,14.0,2,1,0,0,0,ervinph01,0
42,35,5,3,0,0,0,0,1,0,6,8,0.086,0.238,0.086,0.324,-10.0,3.0,1,1,0,0,0,ervinph01,0
47,39,5,8,3,0,0,4,0,0,8,14,0.205,0.34,0.282,0.622,79.0,11.0,1,0,0,0,0,ervinph01,0
222,203,22,43,7,3,4,20,1,0,15,41,0.212,0.27,0.335,0.605,63.0,68.0,5,2,0,2,4,escobed01,0
66,60,10,16,4,0,0,6,1,0,4,16,0.267,0.308,0.333,0.641,77.0,20.0,1,0,1,1,0,espinsa01,0
52,48,8,8,0,0,1,3,1,0,1,19,0.167,0.231,0.229,0.46,29.0,11.0,0,3,0,0,0,estrath01,0
45,39,6,14,2,0,1,9,0,1,5,7,0.359,0.444,0.487,0.932,155.0,19.0,1,1,0,0,0,evansph01,0
70,64,4,17,3,0,0,4,1,0,5,13,0.266,0.329,0.313,0.641,69.0,20.0,0,1,0,0,0,farmeky01,0
39,31,5,7,2,1,1,7,0,1,7,11,0.226,0.359,0.452,0.811,122.0,14.0,0,0,0,1,0,fishede01,0
230,207,31,66,13,0,3,18,2,1,20,25,0.319,0.376,0.425,0.801,120.0,88.0,4,0,1,2,0,fletcda02,0
213,198,30,53,11,1,12,32,1,0,13,36,0.268,0.315,0.515,0.83,124.0,102.0,5,1,0,1,1,florewi01,0
3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,87.0,1.0,0,0,0,0,0,flories01,0
80,69,5,15,6,0,1,5,0,0,8,34,0.217,0.325,0.348,0.673,78.0,24.0,1,3,0,0,0,flowety01,0
84,74,5,10,4,0,2,11,0,0,7,16,0.135,0.226,0.27,0.496,38.0,20.0,4,2,0,1,0,fordmi01,0
38,34,2,4,1,0,1,2,0,0,4,12,0.118,0.211,0.235,0.446,21.0,8.0,0,0,0,0,0,forsylo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fostema01,0
101,90,14,21,2,0,4,15,1,1,10,28,0.233,0.317,0.389,0.706,95.0,35.0,2,1,0,0,0,fowlede01,0
29,26,3,4,1,1,0,0,2,1,2,11,0.154,0.241,0.269,0.511,44.0,7.0,0,1,0,0,0,fraleja01,0
155,141,19,43,9,1,4,23,0,0,11,37,0.305,0.368,0.468,0.836,133.0,66.0,3,3,0,0,0,francty01,0
61,55,9,17,4,0,2,10,0,0,5,15,0.309,0.377,0.491,0.868,140.0,27.0,1,1,0,0,0,francty01,0
94,86,10,26,5,1,2,13,0,0,6,22,0.302,0.362,0.453,0.815,128.0,39.0,2,2,0,0,0,francty01,0
243,223,23,62,16,0,8,38,1,0,16,38,0.278,0.321,0.457,0.778,108.0,102.0,4,0,0,4,1,francma02,0
230,209,22,48,7,0,7,23,1,3,17,35,0.23,0.297,0.364,0.661,79.0,76.0,3,3,1,0,0,fraziad01,0
160,131,24,35,6,1,8,26,3,0,25,44,0.267,0.394,0.511,0.905,150.0,67.0,5,3,0,1,0,frazicl01,0
172,157,16,37,9,1,4,12,1,1,11,42,0.236,0.302,0.382,0.684,88.0,60.0,1,4,0,0,0,frazito01,0
121,108,11,26,7,1,2,7,1,1,10,26,0.241,0.322,0.38,0.702,94.0,41.0,0,3,0,0,0,frazito01,0
51,49,5,11,2,0,2,5,0,0,1,16,0.224,0.255,0.388,0.643,74.0,19.0,1,1,0,0,0,frazito01,0
262,214,51,73,23,1,13,53,2,0,45,37,0.341,0.462,0.64,1.102,187.0,137.0,6,3,0,0,7,freemfr01,1
43,38,5,9,3,0,0,3,0,0,3,11,0.237,0.302,0.316,0.618,70.0,12.0,0,1,0,1,0,freemmi01,0
103,98,14,30,7,0,2,17,1,0,2,29,0.306,0.32,0.439,0.759,92.0,43.0,1,1,0,2,0,fuentjo01,0
60,53,10,15,5,0,1,3,0,0,6,11,0.283,0.356,0.434,0.79,113.0,23.0,0,0,1,0,0,gallaca01,0
226,193,23,35,8,0,10,26,2,0,29,79,0.181,0.301,0.378,0.679,87.0,73.0,0,4,0,0,2,gallojo01,0
159,141,18,31,5,0,7,16,1,1,13,30,0.22,0.308,0.404,0.712,84.0,57.0,5,5,0,0,0,galvifr01,0
127,114,13,27,8,1,3,10,0,2,13,39,0.237,0.315,0.404,0.718,91.0,46.0,4,0,0,0,0,gamelbe01,0
7,6,0,0,0,0,0,0,0,0,1,4,0.0,0.143,0.0,0.143,-55.0,0.0,0,0,0,0,0,garciad02,0
207,181,20,43,10,0,2,15,1,3,20,49,0.238,0.333,0.326,0.659,78.0,59.0,2,6,0,0,2,garciav01,0
71,60,6,12,3,0,0,11,1,0,7,18,0.2,0.279,0.25,0.529,50.0,15.0,0,0,3,1,0,garcigr01,0
63,59,6,16,1,0,3,8,0,0,4,9,0.271,0.317,0.441,0.758,106.0,26.0,0,0,0,0,0,garcile02,0
139,134,18,37,6,0,2,16,1,1,5,29,0.276,0.302,0.366,0.668,81.0,49.0,3,0,0,0,0,garcilu04,0
158,130,20,29,5,1,5,15,3,3,26,35,0.223,0.354,0.392,0.747,109.0,51.0,0,1,0,1,0,gardnbr01,0
23,22,0,3,1,0,0,3,0,0,0,7,0.136,0.174,0.182,0.356,-3.0,4.0,0,1,0,0,0,garliky01,0
46,38,4,6,0,1,1,4,0,0,6,15,0.158,0.273,0.289,0.562,54.0,11.0,1,0,2,0,0,garnedu01,0
81,72,8,12,1,0,2,5,0,0,7,37,0.167,0.247,0.264,0.511,42.0,19.0,1,1,0,1,0,garvemi01,0
132,118,22,31,3,2,3,12,8,1,7,28,0.263,0.333,0.398,0.732,101.0,47.0,0,6,0,1,0,gimenan01,0
10,9,4,0,0,0,0,0,0,0,1,1,0.0,0.1,0.0,0.1,-69.0,0.0,0,0,0,0,0,goinsry01,0
231,191,31,58,13,0,6,21,1,0,37,43,0.304,0.417,0.466,0.883,145.0,89.0,4,1,0,1,0,goldspa01,0
119,109,14,31,6,1,4,13,1,0,6,22,0.284,0.319,0.468,0.787,110.0,51.0,1,1,0,3,0,gomesya01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gonsoto01,0
193,181,14,41,13,1,3,20,2,3,8,51,0.227,0.255,0.359,0.614,65.0,65.0,5,0,1,3,0,gonzaer01,0
2,1,1,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.5,57.0,0.0,0,1,0,0,0,gonzalu03,0
199,175,15,37,4,0,5,22,0,0,17,41,0.211,0.286,0.32,0.606,69.0,56.0,1,3,0,4,0,gonzama01,0
179,158,15,29,7,1,5,20,7,1,18,69,0.184,0.263,0.335,0.598,63.0,53.0,4,0,0,3,0,goodrni01,0
164,144,17,31,9,1,6,22,5,0,17,54,0.215,0.299,0.417,0.715,90.0,60.0,1,1,0,2,1,goodwbr01,0
109,95,12,23,7,1,4,17,1,0,12,35,0.242,0.33,0.463,0.793,115.0,44.0,0,1,0,1,1,goodwbr01,0
55,49,5,8,2,0,2,5,4,0,5,19,0.163,0.236,0.327,0.563,45.0,16.0,1,0,0,1,0,goodwbr01,0
184,163,15,34,4,0,4,11,0,0,18,37,0.209,0.299,0.307,0.606,65.0,50.0,0,3,0,0,0,gordoal01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gorete01,0
102,92,14,23,5,0,3,12,0,0,10,27,0.25,0.324,0.402,0.726,95.0,37.0,3,0,0,0,1,gosseph01,0
194,161,27,37,7,0,8,27,0,0,30,58,0.23,0.351,0.422,0.773,112.0,68.0,4,1,0,2,0,grandya01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greench03,0
237,215,34,61,10,2,10,40,3,2,15,28,0.284,0.339,0.488,0.827,120.0,105.0,4,4,1,2,3,gregodi01,0
55,51,8,6,2,0,3,8,0,0,3,20,0.118,0.182,0.333,0.515,38.0,17.0,2,1,0,0,0,greingr01,0
231,216,38,59,9,0,12,35,1,1,13,49,0.273,0.312,0.481,0.793,114.0,104.0,5,0,0,2,1,grichra01,0
252,215,42,54,8,3,10,26,10,1,31,64,0.251,0.352,0.456,0.808,123.0,98.0,1,3,1,1,0,grishtr01,0
192,166,23,40,12,2,8,23,8,1,21,38,0.241,0.344,0.482,0.826,128.0,80.0,1,5,0,0,2,grossro01,0
4,3,0,1,0,0,0,1,0,0,1,1,0.333,0.5,0.333,0.833,130.0,1.0,0,0,0,0,0,grullde01,0
243,221,34,58,13,2,9,33,1,0,20,38,0.262,0.329,0.462,0.791,115.0,102.0,6,2,0,0,1,guerrvl02,0
68,57,6,19,6,0,0,9,2,0,10,17,0.333,0.426,0.439,0.865,140.0,25.0,3,0,0,1,0,guilllu01,0
224,208,28,64,14,0,11,33,3,1,14,48,0.308,0.348,0.534,0.882,138.0,111.0,7,0,0,2,0,gurrilo01,0
230,211,27,49,12,1,6,22,0,1,12,27,0.232,0.274,0.384,0.658,77.0,81.0,6,2,0,5,0,gourryu01,0
12,9,0,1,0,0,0,0,0,0,3,6,0.111,0.333,0.111,0.444,29.0,1.0,0,0,0,0,0,gutieke01,0
86,78,10,19,1,1,4,9,1,0,7,24,0.244,0.314,0.436,0.75,105.0,34.0,0,1,0,0,0,guzmaro01,0
135,117,19,29,3,0,9,17,0,0,15,38,0.248,0.333,0.504,0.838,120.0,59.0,4,1,0,2,1,gyorkje01,0
19,17,1,3,0,0,0,2,0,0,1,6,0.176,0.211,0.176,0.387,9.0,3.0,0,0,0,1,0,haaseer01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,haderjo01,0
54,50,7,13,4,0,1,6,4,0,4,16,0.26,0.315,0.4,0.715,100.0,20.0,0,0,0,0,0,haggesa01,0
36,32,10,4,0,0,1,2,6,2,2,7,0.125,0.171,0.219,0.39,6.0,7.0,0,0,1,1,0,hamilbi02,0
25,22,4,1,0,0,0,1,3,1,1,3,0.045,0.083,0.045,0.129,-63.0,1.0,0,0,1,1,0,hamilbi02,0
11,10,6,3,0,0,1,1,3,1,1,4,0.3,0.364,0.6,0.964,154.0,6.0,0,0,0,0,0,hamilbi02,0
184,167,25,39,4,3,5,11,6,1,13,60,0.234,0.287,0.383,0.671,70.0,64.0,1,0,3,1,0,hampsga01,0
231,198,27,51,11,1,12,28,1,3,30,63,0.258,0.361,0.505,0.866,131.0,100.0,1,2,1,0,1,happia01,0
244,190,41,51,9,2,13,33,8,2,49,43,0.268,0.42,0.542,0.962,158.0,103.0,5,2,1,2,8,harpebr03,0
91,79,11,22,2,0,3,14,1,2,6,12,0.278,0.352,0.418,0.769,108.0,33.0,2,4,0,2,0,harrijo05,0
51,47,8,8,1,0,1,3,6,0,4,26,0.17,0.235,0.255,0.491,33.0,12.0,0,0,0,0,0,harrimo01,0
92,79,7,22,5,0,0,13,0,0,7,17,0.278,0.348,0.342,0.69,88.0,27.0,3,2,3,1,1,haselad01,0
95,85,17,32,7,2,5,11,1,0,9,20,0.376,0.442,0.682,1.124,201.0,58.0,2,1,0,0,2,hayeske01,0
134,122,20,34,2,0,4,9,2,3,8,25,0.279,0.328,0.393,0.722,96.0,48.0,1,2,0,2,0,haysau01,0
7,7,0,1,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286,-23.0,1.0,0,0,0,0,0,healyry01,0
18,13,2,2,1,0,0,3,2,2,2,6,0.154,0.313,0.231,0.543,51.0,3.0,0,1,1,0,0,heathni01,0
63,59,7,15,3,0,0,2,0,0,4,12,0.254,0.302,0.305,0.607,61.0,18.0,1,0,0,0,0,hechaad01,0
83,69,7,10,1,0,3,6,1,1,6,23,0.145,0.231,0.29,0.521,44.0,20.0,3,2,5,1,0,hedgeau01,0
71,57,7,9,1,0,3,6,1,1,6,18,0.158,0.258,0.333,0.591,63.0,19.0,3,2,5,1,0,hedgeau01,0
12,12,0,1,0,0,0,0,0,0,0,5,0.083,0.083,0.083,0.167,-54.0,1.0,0,0,0,0,0,hedgeau01,0
41,38,5,8,0,0,0,5,0,0,3,3,0.211,0.268,0.211,0.479,37.0,8.0,1,0,0,0,0,heimjo01,0
54,52,6,8,3,0,1,7,3,0,2,11,0.154,0.185,0.269,0.454,24.0,14.0,1,0,0,0,0,heinesc01,0
50,42,3,8,1,0,0,1,1,0,4,6,0.19,0.292,0.214,0.506,44.0,9.0,0,2,2,0,0,heinety01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hendrky01,0
36,33,6,7,0,0,2,5,1,0,3,9,0.212,0.278,0.394,0.672,82.0,13.0,0,0,0,0,0,heredgu01,0
18,16,2,3,0,0,0,2,1,0,2,4,0.188,0.278,0.188,0.465,31.0,3.0,0,0,0,0,0,heredgu01,0
18,17,4,4,0,0,2,3,0,0,1,5,0.235,0.278,0.588,0.866,130.0,10.0,0,0,0,0,0,heredgu01,0
10,8,0,2,0,0,0,2,1,0,1,1,0.25,0.3,0.25,0.55,54.0,2.0,0,0,0,1,0,hermomi01,0
261,233,35,66,20,0,3,20,0,0,24,57,0.283,0.355,0.408,0.763,109.0,95.0,3,2,1,0,0,hernace02,0
148,139,20,32,8,1,5,20,0,1,6,31,0.23,0.27,0.41,0.68,81.0,57.0,5,2,0,1,0,hernaen02,0
4,4,1,2,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,173.0,2.0,1,0,0,0,0,hernaos01,0
207,190,33,55,7,0,16,34,6,1,14,63,0.289,0.34,0.579,0.919,146.0,110.0,4,1,0,1,0,hernate01,0
28,26,3,5,3,0,1,6,0,0,1,12,0.192,0.214,0.423,0.637,67.0,11.0,0,0,0,1,0,hernaya01,0
6,5,0,0,0,0,0,0,0,0,0,4,0.0,0.167,0.0,0.167,-48.0,0.0,0,1,0,0,0,herredi01,0
181,147,20,39,6,2,6,22,2,0,30,37,0.265,0.392,0.456,0.848,129.0,67.0,1,2,0,2,1,heywaja01,0
211,169,28,38,10,2,6,21,4,1,41,38,0.225,0.379,0.414,0.793,122.0,70.0,4,1,0,0,1,hicksaa01,0
48,48,7,12,1,0,4,10,0,0,0,11,0.25,0.25,0.521,0.771,107.0,25.0,0,0,0,0,0,higasky01,0
12,11,3,1,0,0,0,0,0,0,1,6,0.091,0.167,0.091,0.258,-26.0,1.0,0,0,0,0,0,hillde01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hillti01,0
114,105,13,22,2,2,6,10,3,0,9,42,0.21,0.272,0.438,0.71,77.0,46.0,0,0,0,0,0,hillisa01,0
246,217,30,46,4,0,13,32,3,2,16,85,0.212,0.297,0.41,0.707,87.0,89.0,7,11,0,2,2,hiurake01,0
126,108,19,24,4,0,0,13,3,2,12,24,0.222,0.312,0.259,0.571,57.0,28.0,3,3,0,2,0,hoernni01,0
33,31,5,5,1,0,0,4,0,0,2,9,0.161,0.212,0.194,0.406,12.0,6.0,1,0,0,0,0,holadbr01,0
0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,holdejo02,0
106,95,12,20,6,0,0,5,1,0,9,24,0.211,0.283,0.274,0.557,52.0,26.0,3,1,0,1,0,holtbr01,0
36,30,1,3,0,0,0,1,0,0,4,9,0.1,0.222,0.1,0.322,-9.0,3.0,2,1,0,1,0,holtbr01,0
70,65,11,17,6,0,0,4,1,0,5,15,0.262,0.314,0.354,0.668,81.0,23.0,1,0,0,0,0,holtbr01,0
185,151,35,37,9,0,10,26,1,0,29,43,0.245,0.384,0.503,0.887,138.0,76.0,4,5,0,0,0,hoskirh01,0
156,143,23,41,6,0,9,36,4,0,9,28,0.287,0.333,0.517,0.851,132.0,74.0,3,2,0,2,0,hosmeer01,0
20,17,0,3,0,0,0,0,0,0,2,5,0.176,0.263,0.176,0.44,28.0,3.0,0,0,1,0,0,hudsojo03,0
33,31,5,11,3,0,3,4,0,0,2,11,0.355,0.394,0.742,1.136,204.0,23.0,0,0,0,0,0,huffsa01,0
150,142,16,53,17,0,3,24,0,0,3,17,0.373,0.4,0.556,0.956,157.0,79.0,1,4,0,1,0,iglesjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,iglesra01,0
131,116,17,22,2,1,1,10,4,1,12,25,0.19,0.262,0.25,0.512,36.0,29.0,0,0,1,2,0,inciaen01,0
7,7,0,2,1,0,0,0,0,0,0,4,0.286,0.286,0.429,0.714,85.0,3.0,1,0,0,0,0,jacksal02,0
17,15,3,1,0,0,0,0,2,1,2,7,0.067,0.176,0.067,0.243,-32.0,1.0,1,0,0,0,0,jankotr01,0
147,120,18,22,3,0,6,20,0,0,21,31,0.183,0.313,0.358,0.671,85.0,43.0,1,2,3,1,0,janseda01,0
57,50,5,8,1,0,1,4,0,0,3,12,0.16,0.211,0.24,0.451,22.0,12.0,0,1,0,3,0,jayjo02,0
62,55,5,15,0,0,3,7,0,0,5,19,0.273,0.355,0.436,0.791,119.0,24.0,0,2,0,0,0,jeffery01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jeffrje01,0
226,213,26,63,14,0,14,41,0,0,12,56,0.296,0.332,0.559,0.891,139.0,119.0,4,0,0,1,0,jimenel02,0
13,12,0,1,0,0,0,0,0,0,1,5,0.083,0.154,0.083,0.237,-32.0,1.0,0,0,0,0,1,johnsda07,0
108,97,19,26,9,0,5,14,1,1,7,34,0.268,0.333,0.515,0.849,129.0,50.0,1,3,0,1,0,jonesja07,0
7,7,2,3,0,0,0,1,0,0,0,2,0.429,0.429,0.429,0.857,137.0,3.0,0,0,0,0,0,jonesja08,0
22,21,3,4,1,0,1,3,0,0,1,7,0.19,0.227,0.381,0.608,62.0,8.0,2,0,0,0,0,jonesta01,0
9,8,2,1,0,0,1,2,0,0,1,1,0.125,0.222,0.5,0.722,90.0,4.0,0,0,0,0,0,josepca01,0
148,127,16,32,4,0,2,14,1,0,20,41,0.252,0.351,0.331,0.682,87.0,42.0,3,0,0,1,0,joycema01,0
114,101,23,26,3,0,9,22,0,1,10,32,0.257,0.336,0.554,0.891,143.0,56.0,5,2,0,0,0,judgeaa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kelletr01,0
129,122,11,27,5,0,5,19,0,0,6,29,0.221,0.264,0.385,0.649,73.0,47.0,4,1,0,0,0,kellyca02,0
132,117,18,28,3,0,6,21,1,0,15,41,0.239,0.326,0.419,0.745,89.0,49.0,5,0,0,0,1,kempma01,0
114,93,15,23,5,0,0,4,3,1,15,14,0.247,0.363,0.301,0.664,90.0,28.0,0,3,1,2,0,kempto01,0
100,91,11,25,4,0,2,14,0,0,7,17,0.275,0.32,0.385,0.705,91.0,35.0,4,0,0,2,2,kendrho01,0
196,171,27,39,9,0,9,23,3,0,22,36,0.228,0.321,0.439,0.76,109.0,75.0,1,2,0,1,0,keplema01,0
122,99,15,20,1,0,0,9,0,1,17,33,0.202,0.344,0.212,0.556,57.0,21.0,6,5,0,1,0,kieboca01,0
159,138,16,30,5,3,3,22,8,1,20,42,0.217,0.321,0.362,0.683,93.0,50.0,2,1,0,0,1,kiermke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kimbrcr01,0
228,211,28,59,4,3,3,10,8,5,14,32,0.28,0.329,0.37,0.699,93.0,78.0,6,2,0,1,0,kineris01,0
124,113,12,18,5,0,3,6,0,0,9,35,0.159,0.228,0.283,0.511,37.0,32.0,1,1,1,0,0,kingesc01,0
135,114,13,27,8,1,3,16,1,0,18,41,0.237,0.341,0.404,0.744,101.0,46.0,1,1,0,2,0,kipnija01,0
25,24,4,9,2,0,1,3,0,0,1,4,0.375,0.4,0.583,0.983,166.0,14.0,0,0,0,0,0,kirkal01,0
89,72,9,20,4,1,2,15,0,0,15,19,0.278,0.404,0.444,0.849,130.0,32.0,1,1,0,1,0,knappan01,0
17,16,1,4,1,0,0,4,0,0,0,5,0.25,0.235,0.313,0.548,50.0,5.0,2,0,0,1,0,kniznan01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kolarad01,0
30,28,2,9,2,0,0,4,0,0,2,6,0.321,0.367,0.393,0.76,113.0,11.0,0,0,0,0,0,kratzer01,0
228,196,31,55,14,2,5,25,1,0,27,12,0.281,0.37,0.449,0.819,126.0,88.0,6,2,1,2,0,lasteto01,0
117,99,15,27,8,0,4,14,1,0,15,7,0.273,0.371,0.475,0.845,130.0,47.0,3,1,1,1,0,lasteto01,0
111,97,16,28,6,2,1,11,0,0,12,5,0.289,0.369,0.423,0.792,122.0,41.0,3,1,0,1,0,lasteto01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lagarju01,0
0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lakintr01,0
99,88,7,17,5,0,3,10,0,1,8,25,0.193,0.283,0.352,0.635,74.0,31.0,1,3,0,0,0,lambja01,0
50,43,2,5,1,0,0,1,0,1,6,17,0.116,0.24,0.14,0.38,7.0,6.0,0,1,0,0,0,lambja01,0
